id_venda|cod_cliente|Des_Cliente|cod_produto|nom_produto|cod_marca|des_marca|Ano_venda|Mes_venda|Dia_venda|dtc_venda|qtd_venda|val_venda|num_nota
3143|1|João Do Pulo|14|CLASSIFICADOR|9|AVON|2014|11|14|14/11/2014|1|25.0|991.0
3278|1|João Do Pulo|14|CLASSIFICADOR|9|AVON|2014|9|11|11/09/2014|1|25.0|445.0
3734|1|João Do Pulo|14|CLASSIFICADOR|9|AVON|2015|10|3|03/10/2015|2|25.0|838.0
3855|1|João Do Pulo|14|CLASSIFICADOR|9|AVON|2015|12|20|20/12/2015|1|25.0|707.0
4185|1|João Do Pulo|14|CLASSIFICADOR|9|AVON|2014|1|3|03/01/2014|1|25.0|204.0
4287|1|João Do Pulo|14|CLASSIFICADOR|9|AVON|2015|5|9|09/05/2015|2|25.0|1340.0
4331|1|João Do Pulo|14|CLASSIFICADOR|9|AVON|2015|4|2|02/04/2015|3|25.0|156.0
4916|1|João Do Pulo|14|CLASSIFICADOR|9|AVON|2014|4|1|01/04/2014|3|25.0|1355.0
5229|1|João Do Pulo|14|CLASSIFICADOR|9|AVON|2015|9|5|05/09/2015|3|25.0|376.0
5296|1|João Do Pulo|14|CLASSIFICADOR|9|AVON|2014|8|25|25/08/2014|1|25.0|643.0
5410|1|João Do Pulo|14|CLASSIFICADOR|9|AVON|2014|6|9|09/06/2014|3|25.0|343.0
5698|1|João Do Pulo|14|CLASSIFICADOR|9|AVON|2014|9|4|04/09/2014|3|25.0|305.0
5726|1|João Do Pulo|14|CLASSIFICADOR|9|AVON|2014|7|7|07/07/2014|3|25.0|1350.0
5727|1|João Do Pulo|14|CLASSIFICADOR|9|AVON|2014|8|28|28/08/2014|3|25.0|940.0
6168|1|João Do Pulo|14|CLASSIFICADOR|9|AVON|2014|1|8|08/01/2014|1|25.0|27.0
6369|1|João Do Pulo|14|CLASSIFICADOR|9|AVON|2015|6|28|28/06/2015|1|25.0|203.0
6450|1|João Do Pulo|14|CLASSIFICADOR|9|AVON|2015|8|22|22/08/2015|2|25.0|1296.0
6632|1|João Do Pulo|14|CLASSIFICADOR|9|AVON|2015|11|1|01/11/2015|3|25.0|1470.0
6636|1|João Do Pulo|14|CLASSIFICADOR|9|AVON|2015|10|2|02/10/2015|3|25.0|1354.0
6665|1|João Do Pulo|14|CLASSIFICADOR|9|AVON|2014|5|25|25/05/2014|3|25.0|1337.0
6778|1|João Do Pulo|14|CLASSIFICADOR|9|AVON|2014|9|10|10/09/2014|3|25.0|377.0
6880|1|João Do Pulo|14|CLASSIFICADOR|9|AVON|2014|6|2|02/06/2014|2|25.0|84.0
7056|1|João Do Pulo|14|CLASSIFICADOR|9|AVON|2014|10|20|20/10/2014|2|25.0|639.0
7450|1|João Do Pulo|14|CLASSIFICADOR|9|AVON|2014|4|24|24/04/2014|3|25.0|10.0
7608|1|João Do Pulo|14|CLASSIFICADOR|9|AVON|2014|4|3|03/04/2014|2|25.0|1065.0
7670|1|João Do Pulo|14|CLASSIFICADOR|9|AVON|2015|8|25|25/08/2015|2|25.0|243.0
7776|1|João Do Pulo|14|CLASSIFICADOR|9|AVON|2015|1|25|25/01/2015|1|25.0|268.0
8753|1|João Do Pulo|14|CLASSIFICADOR|9|AVON|2015|5|28|28/05/2015|1|25.0|42.0
8939|1|João Do Pulo|14|CLASSIFICADOR|9|AVON|2015|3|13|13/03/2015|2|25.0|1247.0
8967|1|João Do Pulo|14|CLASSIFICADOR|9|AVON|2014|5|21|21/05/2014|1|25.0|516.0
9284|1|João Do Pulo|14|CLASSIFICADOR|9|AVON|2014|11|10|10/11/2014|2|25.0|709.0
9335|1|João Do Pulo|14|CLASSIFICADOR|9|AVON|2014|9|16|16/09/2014|1|25.0|847.0
9413|1|João Do Pulo|14|CLASSIFICADOR|9|AVON|2015|5|6|06/05/2015|1|25.0|1489.0
9497|1|João Do Pulo|14|CLASSIFICADOR|9|AVON|2015|12|7|07/12/2015|3|25.0|604.0
9763|1|João Do Pulo|14|CLASSIFICADOR|9|AVON|2015|8|8|08/08/2015|2|25.0|1391.0
9974|1|João Do Pulo|14|CLASSIFICADOR|9|AVON|2014|9|7|07/09/2014|2|25.0|577.0
10008|1|João Do Pulo|14|CLASSIFICADOR|9|AVON|2014|3|28|28/03/2014|2|25.0|1042.0
10015|1|João Do Pulo|14|CLASSIFICADOR|9|AVON|2014|8|21|21/08/2014|3|25.0|1426.0
10313|1|João Do Pulo|14|CLASSIFICADOR|9|AVON|2014|3|25|25/03/2014|1|25.0|7.0
10340|1|João Do Pulo|14|CLASSIFICADOR|9|AVON|2015|7|11|11/07/2015|2|25.0|865.0
10371|1|João Do Pulo|14|CLASSIFICADOR|9|AVON|2015|5|10|10/05/2015|2|25.0|996.0
97|1|João Do Pulo|15|BATON|10|BOTICARIO|2014|8|12|12/08/2014|3|98.5|1493.0
136|1|João Do Pulo|15|BATON|10|BOTICARIO|2014|8|20|20/08/2014|1|98.5|1024.0
597|1|João Do Pulo|15|BATON|10|BOTICARIO|2014|10|20|20/10/2014|2|98.5|565.0
682|1|João Do Pulo|15|BATON|10|BOTICARIO|2015|7|1|01/07/2015|1|98.5|667.0
695|1|João Do Pulo|15|BATON|10|BOTICARIO|2014|3|26|26/03/2014|1|98.5|970.0
1123|1|João Do Pulo|15|BATON|10|BOTICARIO|2014|8|22|22/08/2014|1|98.5|1219.0
1237|1|João Do Pulo|15|BATON|10|BOTICARIO|2015|6|17|17/06/2015|1|98.5|739.0
1312|1|João Do Pulo|15|BATON|10|BOTICARIO|2015|1|28|28/01/2015|2|98.5|194.0
1421|1|João Do Pulo|15|BATON|10|BOTICARIO|2015|4|11|11/04/2015|3|98.5|1185.0
1440|1|João Do Pulo|15|BATON|10|BOTICARIO|2014|10|5|05/10/2014|3|98.5|1063.0
1691|1|João Do Pulo|15|BATON|10|BOTICARIO|2015|9|3|03/09/2015|2|98.5|739.0
1930|1|João Do Pulo|15|BATON|10|BOTICARIO|2015|12|15|15/12/2015|3|98.5|1431.0
2057|1|João Do Pulo|15|BATON|10|BOTICARIO|2014|4|19|19/04/2014|3|98.5|1452.0
2099|1|João Do Pulo|15|BATON|10|BOTICARIO|2014|1|1|01/01/2014|1|98.5|1482.0
2158|1|João Do Pulo|15|BATON|10|BOTICARIO|2015|8|5|05/08/2015|1|98.5|885.0
2730|1|João Do Pulo|15|BATON|10|BOTICARIO|2015|11|6|06/11/2015|3|98.5|1075.0
2751|1|João Do Pulo|15|BATON|10|BOTICARIO|2014|5|2|02/05/2014|1|98.5|432.0
2813|1|João Do Pulo|15|BATON|10|BOTICARIO|2015|2|9|09/02/2015|1|98.5|1017.0
3064|1|João Do Pulo|15|BATON|10|BOTICARIO|2015|9|28|28/09/2015|1|98.5|1231.0
3397|1|João Do Pulo|15|BATON|10|BOTICARIO|2014|3|3|03/03/2014|1|98.5|265.0
3516|1|João Do Pulo|15|BATON|10|BOTICARIO|2014|5|16|16/05/2014|1|98.5|827.0
3788|1|João Do Pulo|15|BATON|10|BOTICARIO|2014|7|18|18/07/2014|1|98.5|691.0
4107|1|João Do Pulo|15|BATON|10|BOTICARIO|2014|10|19|19/10/2014|2|98.5|405.0
4608|1|João Do Pulo|15|BATON|10|BOTICARIO|2014|11|16|16/11/2014|2|98.5|159.0
4730|1|João Do Pulo|15|BATON|10|BOTICARIO|2014|6|5|05/06/2014|2|98.5|73.0
4839|1|João Do Pulo|15|BATON|10|BOTICARIO|2015|4|22|22/04/2015|1|98.5|1273.0
4988|1|João Do Pulo|15|BATON|10|BOTICARIO|2014|10|8|08/10/2014|2|98.5|288.0
5317|1|João Do Pulo|15|BATON|10|BOTICARIO|2015|11|13|13/11/2015|2|98.5|878.0
5327|1|João Do Pulo|15|BATON|10|BOTICARIO|2015|10|5|05/10/2015|1|98.5|1178.0
5348|1|João Do Pulo|15|BATON|10|BOTICARIO|2014|5|18|18/05/2014|3|98.5|1084.0
5374|1|João Do Pulo|15|BATON|10|BOTICARIO|2015|7|26|26/07/2015|2|98.5|1487.0
5442|1|João Do Pulo|15|BATON|10|BOTICARIO|2014|7|12|12/07/2014|2|98.5|1176.0
5538|1|João Do Pulo|15|BATON|10|BOTICARIO|2015|4|23|23/04/2015|3|98.5|1444.0
5572|1|João Do Pulo|15|BATON|10|BOTICARIO|2015|12|18|18/12/2015|1|98.5|1238.0
5688|1|João Do Pulo|15|BATON|10|BOTICARIO|2014|11|18|18/11/2014|3|98.5|599.0
5818|1|João Do Pulo|15|BATON|10|BOTICARIO|2014|5|6|06/05/2014|3|98.5|529.0
5859|1|João Do Pulo|15|BATON|10|BOTICARIO|2015|8|16|16/08/2015|3|98.5|1197.0
5992|1|João Do Pulo|15|BATON|10|BOTICARIO|2014|9|14|14/09/2014|2|98.5|533.0
6169|1|João Do Pulo|15|BATON|10|BOTICARIO|2014|3|8|08/03/2014|2|98.5|598.0
6688|1|João Do Pulo|15|BATON|10|BOTICARIO|2014|7|26|26/07/2014|3|98.5|862.0
7077|1|João Do Pulo|15|BATON|10|BOTICARIO|2015|2|16|16/02/2015|3|98.5|1126.0
7091|1|João Do Pulo|15|BATON|10|BOTICARIO|2014|8|20|20/08/2014|1|98.5|1010.0
7190|1|João Do Pulo|15|BATON|10|BOTICARIO|2015|9|16|16/09/2015|1|98.5|142.0
7439|1|João Do Pulo|15|BATON|10|BOTICARIO|2015|7|23|23/07/2015|3|98.5|658.0
7478|1|João Do Pulo|15|BATON|10|BOTICARIO|2015|4|7|07/04/2015|2|98.5|189.0
7585|1|João Do Pulo|15|BATON|10|BOTICARIO|2014|7|26|26/07/2014|3|98.5|326.0
7860|1|João Do Pulo|15|BATON|10|BOTICARIO|2015|4|1|01/04/2015|2|98.5|1041.0
7998|1|João Do Pulo|15|BATON|10|BOTICARIO|2015|4|27|27/04/2015|3|98.5|509.0
8141|1|João Do Pulo|15|BATON|10|BOTICARIO|2014|4|21|21/04/2014|1|98.5|1232.0
8168|1|João Do Pulo|15|BATON|10|BOTICARIO|2014|7|16|16/07/2014|2|98.5|1066.0
8208|1|João Do Pulo|15|BATON|10|BOTICARIO|2015|10|1|01/10/2015|2|98.5|795.0
8260|1|João Do Pulo|15|BATON|10|BOTICARIO|2015|4|20|20/04/2015|1|98.5|445.0
8263|1|João Do Pulo|15|BATON|10|BOTICARIO|2015|1|9|09/01/2015|1|98.5|49.0
8322|1|João Do Pulo|15|BATON|10|BOTICARIO|2015|8|11|11/08/2015|2|98.5|338.0
8752|1|João Do Pulo|15|BATON|10|BOTICARIO|2014|9|15|15/09/2014|3|98.5|1157.0
9055|1|João Do Pulo|15|BATON|10|BOTICARIO|2014|1|6|06/01/2014|1|98.5|49.0
9305|1|João Do Pulo|15|BATON|10|BOTICARIO|2015|7|3|03/07/2015|2|98.5|1058.0
9337|1|João Do Pulo|15|BATON|10|BOTICARIO|2014|9|4|04/09/2014|3|98.5|69.0
9421|1|João Do Pulo|15|BATON|10|BOTICARIO|2015|5|7|07/05/2015|1|98.5|496.0
9661|1|João Do Pulo|15|BATON|10|BOTICARIO|2015|6|23|23/06/2015|3|98.5|532.0
9713|1|João Do Pulo|15|BATON|10|BOTICARIO|2015|9|16|16/09/2015|3|98.5|603.0
9904|1|João Do Pulo|15|BATON|10|BOTICARIO|2014|9|11|11/09/2014|1|98.5|930.0
10046|1|João Do Pulo|15|BATON|10|BOTICARIO|2015|1|1|01/01/2015|1|98.5|1398.0
10049|1|João Do Pulo|15|BATON|10|BOTICARIO|2014|12|5|05/12/2014|3|98.5|1256.0
10107|1|João Do Pulo|15|BATON|10|BOTICARIO|2015|4|9|09/04/2015|3|98.5|612.0
10364|1|João Do Pulo|15|BATON|10|BOTICARIO|2015|3|22|22/03/2015|2|98.5|649.0
10421|1|João Do Pulo|15|BATON|10|BOTICARIO|2014|6|12|12/06/2014|3|98.5|374.0
10508|1|João Do Pulo|15|BATON|10|BOTICARIO|2015|6|26|26/06/2015|2|98.5|729.0
10513|1|João Do Pulo|15|BATON|10|BOTICARIO|2014|11|15|15/11/2014|2|98.5|104.0
107|1|João Do Pulo|16|PERFUME|11|PHILIPS|2015|10|16|16/10/2015|1|135.0|308.0
144|1|João Do Pulo|16|PERFUME|11|PHILIPS|2014|8|16|16/08/2014|1|135.0|255.0
177|1|João Do Pulo|16|PERFUME|11|PHILIPS|2014|3|25|25/03/2014|3|135.0|884.0
373|1|João Do Pulo|16|PERFUME|11|PHILIPS|2014|12|25|25/12/2014|2|135.0|752.0
416|1|João Do Pulo|16|PERFUME|11|PHILIPS|2014|1|25|25/01/2014|3|135.0|1490.0
606|1|João Do Pulo|16|PERFUME|11|PHILIPS|2015|6|13|13/06/2015|2|135.0|730.0
635|1|João Do Pulo|16|PERFUME|11|PHILIPS|2014|12|5|05/12/2014|2|135.0|910.0
1044|1|João Do Pulo|16|PERFUME|11|PHILIPS|2015|3|25|25/03/2015|3|135.0|48.0
1119|1|João Do Pulo|16|PERFUME|11|PHILIPS|2014|10|6|06/10/2014|2|135.0|201.0
1262|1|João Do Pulo|16|PERFUME|11|PHILIPS|2014|10|15|15/10/2014|2|135.0|1112.0
1291|1|João Do Pulo|16|PERFUME|11|PHILIPS|2015|7|7|07/07/2015|2|135.0|517.0
1349|1|João Do Pulo|16|PERFUME|11|PHILIPS|2015|7|27|27/07/2015|1|135.0|1138.0
1374|1|João Do Pulo|16|PERFUME|11|PHILIPS|2015|12|7|07/12/2015|3|135.0|1145.0
1667|1|João Do Pulo|16|PERFUME|11|PHILIPS|2015|2|4|04/02/2015|3|135.0|1295.0
1686|1|João Do Pulo|16|PERFUME|11|PHILIPS|2015|12|2|02/12/2015|2|135.0|91.0
1735|1|João Do Pulo|16|PERFUME|11|PHILIPS|2014|2|13|13/02/2014|3|135.0|1065.0
2126|1|João Do Pulo|16|PERFUME|11|PHILIPS|2015|8|28|28/08/2015|2|135.0|396.0
2440|1|João Do Pulo|16|PERFUME|11|PHILIPS|2015|10|2|02/10/2015|2|135.0|579.0
2547|1|João Do Pulo|16|PERFUME|11|PHILIPS|2014|8|16|16/08/2014|1|135.0|1055.0
2746|1|João Do Pulo|16|PERFUME|11|PHILIPS|2015|5|7|07/05/2015|1|135.0|163.0
2777|1|João Do Pulo|16|PERFUME|11|PHILIPS|2014|1|27|27/01/2014|3|135.0|872.0
2789|1|João Do Pulo|16|PERFUME|11|PHILIPS|2014|10|10|10/10/2014|2|135.0|889.0
2901|1|João Do Pulo|16|PERFUME|11|PHILIPS|2015|9|22|22/09/2015|1|135.0|1308.0
3175|1|João Do Pulo|16|PERFUME|11|PHILIPS|2015|3|26|26/03/2015|2|135.0|371.0
3183|1|João Do Pulo|16|PERFUME|11|PHILIPS|2014|10|28|28/10/2014|3|135.0|322.0
3272|1|João Do Pulo|16|PERFUME|11|PHILIPS|2015|10|15|15/10/2015|1|135.0|793.0
3292|1|João Do Pulo|16|PERFUME|11|PHILIPS|2014|1|27|27/01/2014|2|135.0|1345.0
3385|1|João Do Pulo|16|PERFUME|11|PHILIPS|2015|10|1|01/10/2015|1|135.0|700.0
3555|1|João Do Pulo|16|PERFUME|11|PHILIPS|2014|3|14|14/03/2014|1|135.0|1362.0
3559|1|João Do Pulo|16|PERFUME|11|PHILIPS|2014|1|9|09/01/2014|1|135.0|104.0
3649|1|João Do Pulo|16|PERFUME|11|PHILIPS|2014|7|7|07/07/2014|2|135.0|130.0
3769|1|João Do Pulo|16|PERFUME|11|PHILIPS|2015|6|10|10/06/2015|2|135.0|176.0
3978|1|João Do Pulo|16|PERFUME|11|PHILIPS|2015|2|24|24/02/2015|2|135.0|637.0
4003|1|João Do Pulo|16|PERFUME|11|PHILIPS|2014|9|2|02/09/2014|3|135.0|1405.0
4016|1|João Do Pulo|16|PERFUME|11|PHILIPS|2015|8|5|05/08/2015|2|135.0|1309.0
4040|1|João Do Pulo|16|PERFUME|11|PHILIPS|2015|12|4|04/12/2015|3|135.0|534.0
4132|1|João Do Pulo|16|PERFUME|11|PHILIPS|2015|2|28|28/02/2015|3|135.0|426.0
4917|1|João Do Pulo|16|PERFUME|11|PHILIPS|2015|6|16|16/06/2015|3|135.0|108.0
5306|1|João Do Pulo|16|PERFUME|11|PHILIPS|2015|2|13|13/02/2015|3|135.0|966.0
5554|1|João Do Pulo|16|PERFUME|11|PHILIPS|2015|2|26|26/02/2015|2|135.0|713.0
5716|1|João Do Pulo|16|PERFUME|11|PHILIPS|2015|8|19|19/08/2015|2|135.0|891.0
5777|1|João Do Pulo|16|PERFUME|11|PHILIPS|2015|11|7|07/11/2015|3|135.0|42.0
5961|1|João Do Pulo|16|PERFUME|11|PHILIPS|2014|1|9|09/01/2014|3|135.0|219.0
5969|1|João Do Pulo|16|PERFUME|11|PHILIPS|2014|12|18|18/12/2014|1|135.0|414.0
6054|1|João Do Pulo|16|PERFUME|11|PHILIPS|2014|1|17|17/01/2014|1|135.0|283.0
6210|1|João Do Pulo|16|PERFUME|11|PHILIPS|2015|5|20|20/05/2015|1|135.0|939.0
6261|1|João Do Pulo|16|PERFUME|11|PHILIPS|2015|5|9|09/05/2015|2|135.0|918.0
6465|1|João Do Pulo|16|PERFUME|11|PHILIPS|2015|4|28|28/04/2015|3|135.0|358.0
6493|1|João Do Pulo|16|PERFUME|11|PHILIPS|2014|6|2|02/06/2014|2|135.0|343.0
6519|1|João Do Pulo|16|PERFUME|11|PHILIPS|2015|2|20|20/02/2015|3|135.0|498.0
6721|1|João Do Pulo|16|PERFUME|11|PHILIPS|2015|9|24|24/09/2015|3|135.0|1090.0
6755|1|João Do Pulo|16|PERFUME|11|PHILIPS|2014|8|6|06/08/2014|1|135.0|261.0
6984|1|João Do Pulo|16|PERFUME|11|PHILIPS|2015|3|5|05/03/2015|3|135.0|556.0
7171|1|João Do Pulo|16|PERFUME|11|PHILIPS|2014|5|1|01/05/2014|1|135.0|1317.0
7203|1|João Do Pulo|16|PERFUME|11|PHILIPS|2015|11|1|01/11/2015|1|135.0|1063.0
7222|1|João Do Pulo|16|PERFUME|11|PHILIPS|2014|9|9|09/09/2014|1|135.0|100.0
7295|1|João Do Pulo|16|PERFUME|11|PHILIPS|2014|12|28|28/12/2014|1|135.0|963.0
7513|1|João Do Pulo|16|PERFUME|11|PHILIPS|2015|7|27|27/07/2015|1|135.0|1251.0
7553|1|João Do Pulo|16|PERFUME|11|PHILIPS|2014|10|8|08/10/2014|1|135.0|1367.0
7653|1|João Do Pulo|16|PERFUME|11|PHILIPS|2015|2|22|22/02/2015|3|135.0|492.0
7699|1|João Do Pulo|16|PERFUME|11|PHILIPS|2015|6|14|14/06/2015|3|135.0|1478.0
7751|1|João Do Pulo|16|PERFUME|11|PHILIPS|2014|1|21|21/01/2014|2|135.0|1033.0
8230|1|João Do Pulo|16|PERFUME|11|PHILIPS|2014|3|27|27/03/2014|2|135.0|1182.0
8284|1|João Do Pulo|16|PERFUME|11|PHILIPS|2015|5|15|15/05/2015|3|135.0|907.0
8300|1|João Do Pulo|16|PERFUME|11|PHILIPS|2015|12|12|12/12/2015|1|135.0|1083.0
8462|1|João Do Pulo|16|PERFUME|11|PHILIPS|2015|10|2|02/10/2015|1|135.0|1227.0
9082|1|João Do Pulo|16|PERFUME|11|PHILIPS|2015|8|1|01/08/2015|1|135.0|583.0
9128|1|João Do Pulo|16|PERFUME|11|PHILIPS|2014|9|25|25/09/2014|1|135.0|820.0
9186|1|João Do Pulo|16|PERFUME|11|PHILIPS|2015|2|7|07/02/2015|2|135.0|1216.0
9212|1|João Do Pulo|16|PERFUME|11|PHILIPS|2014|3|26|26/03/2014|1|135.0|1396.0
9260|1|João Do Pulo|16|PERFUME|11|PHILIPS|2015|3|26|26/03/2015|3|135.0|352.0
9640|1|João Do Pulo|16|PERFUME|11|PHILIPS|2014|9|20|20/09/2014|2|135.0|124.0
9722|1|João Do Pulo|16|PERFUME|11|PHILIPS|2014|7|28|28/07/2014|2|135.0|454.0
9920|1|João Do Pulo|16|PERFUME|11|PHILIPS|2014|9|17|17/09/2014|3|135.0|1026.0
10189|1|João Do Pulo|16|PERFUME|11|PHILIPS|2015|11|17|17/11/2015|1|135.0|518.0
10219|1|João Do Pulo|16|PERFUME|11|PHILIPS|2014|2|9|09/02/2014|2|135.0|1251.0
10466|1|João Do Pulo|16|PERFUME|11|PHILIPS|2015|5|13|13/05/2015|2|135.0|1144.0
46|1|João Do Pulo|18|XBOX |12|ELETROLUX|2015|1|9|09/01/2015|1|850.0|621.0
220|1|João Do Pulo|18|XBOX |12|ELETROLUX|2015|6|23|23/06/2015|1|850.0|968.0
594|1|João Do Pulo|18|XBOX |12|ELETROLUX|2014|5|5|05/05/2014|1|850.0|502.0
678|1|João Do Pulo|18|XBOX |12|ELETROLUX|2015|10|28|28/10/2015|3|850.0|1314.0
866|1|João Do Pulo|18|XBOX |12|ELETROLUX|2015|2|28|28/02/2015|3|850.0|172.0
1005|1|João Do Pulo|18|XBOX |12|ELETROLUX|2014|11|19|19/11/2014|1|850.0|1335.0
1192|1|João Do Pulo|18|XBOX |12|ELETROLUX|2015|9|3|03/09/2015|2|850.0|555.0
1324|1|João Do Pulo|18|XBOX |12|ELETROLUX|2015|8|2|02/08/2015|3|850.0|451.0
1444|1|João Do Pulo|18|XBOX |12|ELETROLUX|2014|5|27|27/05/2014|3|850.0|115.0
1717|1|João Do Pulo|18|XBOX |12|ELETROLUX|2014|9|3|03/09/2014|1|850.0|1209.0
1740|1|João Do Pulo|18|XBOX |12|ELETROLUX|2015|10|14|14/10/2015|3|850.0|125.0
1904|1|João Do Pulo|18|XBOX |12|ELETROLUX|2015|3|25|25/03/2015|1|850.0|300.0
1905|1|João Do Pulo|18|XBOX |12|ELETROLUX|2015|10|22|22/10/2015|1|850.0|577.0
2005|1|João Do Pulo|18|XBOX |12|ELETROLUX|2015|3|8|08/03/2015|2|850.0|916.0
2335|1|João Do Pulo|18|XBOX |12|ELETROLUX|2014|1|27|27/01/2014|3|850.0|442.0
3291|1|João Do Pulo|18|XBOX |12|ELETROLUX|2014|4|24|24/04/2014|3|850.0|329.0
3393|1|João Do Pulo|18|XBOX |12|ELETROLUX|2014|11|19|19/11/2014|3|850.0|1084.0
3533|1|João Do Pulo|18|XBOX |12|ELETROLUX|2015|4|28|28/04/2015|2|850.0|389.0
3591|1|João Do Pulo|18|XBOX |12|ELETROLUX|2014|5|11|11/05/2014|3|850.0|1192.0
3670|1|João Do Pulo|18|XBOX |12|ELETROLUX|2014|2|6|06/02/2014|2|850.0|455.0
3698|1|João Do Pulo|18|XBOX |12|ELETROLUX|2014|5|21|21/05/2014|1|850.0|1032.0
3735|1|João Do Pulo|18|XBOX |12|ELETROLUX|2015|11|21|21/11/2015|2|850.0|231.0
3768|1|João Do Pulo|18|XBOX |12|ELETROLUX|2014|9|26|26/09/2014|3|850.0|752.0
3857|1|João Do Pulo|18|XBOX |12|ELETROLUX|2014|4|5|05/04/2014|2|850.0|671.0
4233|1|João Do Pulo|18|XBOX |12|ELETROLUX|2015|10|27|27/10/2015|1|850.0|1191.0
4606|1|João Do Pulo|18|XBOX |12|ELETROLUX|2015|3|5|05/03/2015|1|850.0|1314.0
4615|1|João Do Pulo|18|XBOX |12|ELETROLUX|2014|9|1|01/09/2014|3|850.0|955.0
4745|1|João Do Pulo|18|XBOX |12|ELETROLUX|2014|2|17|17/02/2014|1|850.0|282.0
4816|1|João Do Pulo|18|XBOX |12|ELETROLUX|2015|10|16|16/10/2015|3|850.0|17.0
4837|1|João Do Pulo|18|XBOX |12|ELETROLUX|2014|5|15|15/05/2014|2|850.0|958.0
4950|1|João Do Pulo|18|XBOX |12|ELETROLUX|2015|9|9|09/09/2015|2|850.0|1194.0
5131|1|João Do Pulo|18|XBOX |12|ELETROLUX|2014|5|17|17/05/2014|1|850.0|763.0
5147|1|João Do Pulo|18|XBOX |12|ELETROLUX|2014|2|5|05/02/2014|1|850.0|847.0
5176|1|João Do Pulo|18|XBOX |12|ELETROLUX|2015|11|1|01/11/2015|1|850.0|57.0
5481|1|João Do Pulo|18|XBOX |12|ELETROLUX|2014|9|23|23/09/2014|1|850.0|1478.0
5837|1|João Do Pulo|18|XBOX |12|ELETROLUX|2014|9|9|09/09/2014|1|850.0|863.0
5913|1|João Do Pulo|18|XBOX |12|ELETROLUX|2014|3|5|05/03/2014|2|850.0|534.0
6159|1|João Do Pulo|18|XBOX |12|ELETROLUX|2014|3|13|13/03/2014|3|850.0|1348.0
6361|1|João Do Pulo|18|XBOX |12|ELETROLUX|2014|1|14|14/01/2014|3|850.0|679.0
6654|1|João Do Pulo|18|XBOX |12|ELETROLUX|2014|11|18|18/11/2014|2|850.0|707.0
6680|1|João Do Pulo|18|XBOX |12|ELETROLUX|2015|10|7|07/10/2015|2|850.0|295.0
6737|1|João Do Pulo|18|XBOX |12|ELETROLUX|2015|11|3|03/11/2015|2|850.0|41.0
6899|1|João Do Pulo|18|XBOX |12|ELETROLUX|2015|6|28|28/06/2015|1|850.0|899.0
7182|1|João Do Pulo|18|XBOX |12|ELETROLUX|2014|7|24|24/07/2014|1|850.0|626.0
7214|1|João Do Pulo|18|XBOX |12|ELETROLUX|2015|1|11|11/01/2015|2|850.0|58.0
7575|1|João Do Pulo|18|XBOX |12|ELETROLUX|2014|11|1|01/11/2014|3|850.0|898.0
7624|1|João Do Pulo|18|XBOX |12|ELETROLUX|2014|3|23|23/03/2014|2|850.0|467.0
7816|1|João Do Pulo|18|XBOX |12|ELETROLUX|2014|9|17|17/09/2014|2|850.0|142.0
7911|1|João Do Pulo|18|XBOX |12|ELETROLUX|2014|11|5|05/11/2014|1|850.0|425.0
8155|1|João Do Pulo|18|XBOX |12|ELETROLUX|2015|1|11|11/01/2015|1|850.0|743.0
8509|1|João Do Pulo|18|XBOX |12|ELETROLUX|2015|2|6|06/02/2015|3|850.0|1184.0
8541|1|João Do Pulo|18|XBOX |12|ELETROLUX|2014|2|17|17/02/2014|3|850.0|106.0
8636|1|João Do Pulo|18|XBOX |12|ELETROLUX|2014|12|18|18/12/2014|2|850.0|1464.0
8874|1|João Do Pulo|18|XBOX |12|ELETROLUX|2014|9|24|24/09/2014|3|850.0|26.0
8911|1|João Do Pulo|18|XBOX |12|ELETROLUX|2015|7|17|17/07/2015|1|850.0|366.0
9285|1|João Do Pulo|18|XBOX |12|ELETROLUX|2015|11|10|10/11/2015|1|850.0|1472.0
9299|1|João Do Pulo|18|XBOX |12|ELETROLUX|2015|9|24|24/09/2015|3|850.0|730.0
9583|1|João Do Pulo|18|XBOX |12|ELETROLUX|2014|5|10|10/05/2014|1|850.0|1238.0
9647|1|João Do Pulo|18|XBOX |12|ELETROLUX|2014|11|5|05/11/2014|1|850.0|177.0
9728|1|João Do Pulo|18|XBOX |12|ELETROLUX|2014|2|12|12/02/2014|3|850.0|624.0
9837|1|João Do Pulo|18|XBOX |12|ELETROLUX|2015|1|23|23/01/2015|1|850.0|1325.0
9838|1|João Do Pulo|18|XBOX |12|ELETROLUX|2015|1|22|22/01/2015|2|850.0|384.0
10402|1|João Do Pulo|18|XBOX |12|ELETROLUX|2014|4|11|11/04/2014|2|850.0|1349.0
10481|1|João Do Pulo|18|XBOX |12|ELETROLUX|2014|6|12|12/06/2014|1|850.0|1180.0
10512|1|João Do Pulo|18|XBOX |12|ELETROLUX|2014|1|26|26/01/2014|3|850.0|982.0
174|1|João Do Pulo|19|FOGÃO|13|BRASTEMP|2014|7|27|27/07/2014|3|1500.0|1253.0
305|1|João Do Pulo|19|FOGÃO|13|BRASTEMP|2014|11|20|20/11/2014|2|1500.0|1218.0
307|1|João Do Pulo|19|FOGÃO|13|BRASTEMP|2014|5|3|03/05/2014|3|1500.0|668.0
